time,id,class_id,x,y,z,vx,vy,vz,sigma_00,sigma_01,sigma_02,sigma_03,sigma_04,sigma_05,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_20,sigma_21,sigma_22,sigma_23,sigma_24,sigma_25,sigma_30,sigma_31,sigma_32,sigma_33,sigma_34,sigma_35,sigma_40,sigma_41,sigma_42,sigma_43,sigma_44,sigma_45,sigma_50,sigma_51,sigma_52,sigma_53,sigma_54,sigma_55,x_pattern,y_pattern,z_pattern,pattern,status,collision_p
19.887,2059439127856,4,6.168,3.055,-76.582,0.246,-0.023,0.439,1.337,0.000,0.000,0.101,0.000,0.000,0.000,1.337,0.000,0.000,0.101,0.000,0.000,0.000,1.337,0.000,0.000,0.101,0.101,0.000,0.000,0.010,0.000,0.000,0.000,0.101,0.000,0.000,0.010,0.000,0.000,0.000,0.101,0.000,0.000,0.010,5.943,3.089,-77.638,2059439127800,1,0.000
19.920,2059439127856,4,6.175,3.054,-76.572,0.246,-0.023,0.438,1.334,0.000,0.000,0.100,0.000,0.000,0.000,1.334,0.000,0.000,0.100,0.000,0.000,0.000,1.334,0.000,0.000,0.100,0.100,0.000,0.000,0.010,0.000,0.000,0.000,0.100,0.000,0.000,0.010,0.000,0.000,0.000,0.100,0.000,0.000,0.010,5.912,3.071,-77.309,2059439127800,1,0.000
19.953,2059439127856,4,6.181,3.053,-76.561,0.246,-0.023,0.438,1.332,0.000,0.000,0.100,0.000,0.000,0.000,1.332,0.000,0.000,0.100,0.000,0.000,0.000,1.332,0.000,0.000,0.100,0.100,0.000,0.000,0.010,0.000,0.000,0.000,0.100,0.000,0.000,0.010,0.000,0.000,0.000,0.100,0.000,0.000,0.010,5.887,3.055,-77.037,2059439127800,1,0.000
19.987,2059439127856,4,6.187,3.053,-76.549,0.246,-0.023,0.438,1.330,0.000,0.000,0.100,0.000,0.000,0.000,1.330,0.000,0.000,0.100,0.000,0.000,0.000,1.330,0.000,0.000,0.100,0.100,0.000,0.000,0.010,0.000,0.000,0.000,0.100,0.000,0.000,0.010,0.000,0.000,0.000,0.100,0.000,0.000,0.010,5.873,3.046,-76.890,2059439127800,1,0.000
20.020,2059439127856,4,6.193,3.052,-76.536,0.245,-0.023,0.438,1.328,0.000,0.000,0.099,0.000,0.000,0.000,1.328,0.000,0.000,0.099,0.000,0.000,0.000,1.328,0.000,0.000,0.099,0.099,0.000,0.000,0.010,0.000,0.000,0.000,0.099,0.000,0.000,0.010,0.000,0.000,0.000,0.099,0.000,0.000,0.010,5.863,3.037,-76.760,2059439127800,1,0.000
20.053,2059439127856,4,6.199,3.051,-76.521,0.245,-0.023,0.438,1.326,0.000,0.000,0.099,0.000,0.000,0.000,1.326,0.000,0.000,0.099,0.000,0.000,0.000,1.326,0.000,0.000,0.099,0.099,0.000,0.000,0.010,0.000,0.000,0.000,0.099,0.000,0.000,0.010,0.000,0.000,0.000,0.099,0.000,0.000,0.010,5.850,3.026,-76.591,2059439127800,1,0.000
20.087,2059439127856,4,6.205,3.050,-76.506,0.245,-0.023,0.438,1.323,0.000,0.000,0.099,0.000,0.000,0.000,1.323,0.000,0.000,0.099,0.000,0.000,0.000,1.323,0.000,0.000,0.099,0.099,0.000,0.000,0.010,0.000,0.000,0.000,0.099,0.000,0.000,0.010,0.000,0.000,0.000,0.099,0.000,0.000,0.010,5.839,3.017,-76.445,2059439127800,1,0.000
20.120,2059439127856,4,6.210,3.049,-76.491,0.245,-0.023,0.438,1.321,0.000,0.000,0.098,0.000,0.000,0.000,1.321,0.000,0.000,0.098,0.000,0.000,0.000,1.321,0.000,0.000,0.098,0.098,0.000,0.000,0.010,0.000,0.000,0.000,0.098,0.000,0.000,0.010,0.000,0.000,0.000,0.098,0.000,0.000,0.010,5.832,3.008,-76.299,2059439127800,1,0.000
20.153,2059439127856,4,6.216,3.048,-76.474,0.245,-0.023,0.438,1.319,0.000,0.000,0.098,0.000,0.000,0.000,1.319,0.000,0.000,0.098,0.000,0.000,0.000,1.319,0.000,0.000,0.098,0.098,0.000,0.000,0.010,0.000,0.000,0.000,0.098,0.000,0.000,0.010,0.000,0.000,0.000,0.098,0.000,0.000,0.010,5.821,3.000,-76.148,2059439127800,1,0.000
20.187,2059439127856,4,6.221,3.047,-76.456,0.245,-0.023,0.438,1.317,0.000,0.000,0.098,0.000,0.000,0.000,1.317,0.000,0.000,0.098,0.000,0.000,0.000,1.317,0.000,0.000,0.098,0.098,0.000,0.000,0.010,0.000,0.000,0.000,0.098,0.000,0.000,0.010,0.000,0.000,0.000,0.098,0.000,0.000,0.010,5.804,2.991,-75.940,2059439127800,1,0.000
20.220,2059439127856,4,6.226,3.045,-76.436,0.244,-0.023,0.439,1.315,0.000,0.000,0.097,0.000,0.000,0.000,1.315,0.000,0.000,0.097,0.000,0.000,0.000,1.315,0.000,0.000,0.097,0.097,0.000,0.000,0.010,0.000,0.000,0.000,0.097,0.000,0.000,0.010,0.000,0.000,0.000,0.097,0.000,0.000,0.010,5.788,2.978,-75.730,2059439127800,1,0.000
20.254,2059439127856,4,6.232,3.044,-76.416,0.244,-0.023,0.439,1.313,0.000,0.000,0.097,0.000,0.000,0.000,1.313,0.000,0.000,0.097,0.000,0.000,0.000,1.313,0.000,0.000,0.097,0.097,0.000,0.000,0.010,0.000,0.000,0.000,0.097,0.000,0.000,0.010,0.000,0.000,0.000,0.097,0.000,0.000,0.010,5.779,2.969,-75.581,2059439127800,1,0.000
20.287,2059439127856,4,6.237,3.043,-76.395,0.244,-0.023,0.440,1.310,0.000,0.000,0.097,0.000,0.000,0.000,1.310,0.000,0.000,0.097,0.000,0.000,0.000,1.310,0.000,0.000,0.097,0.097,0.000,0.000,0.010,0.000,0.000,0.000,0.097,0.000,0.000,0.010,0.000,0.000,0.000,0.097,0.000,0.000,0.010,5.771,2.959,-75.435,2059439127800,1,0.000
20.320,2059439127856,4,6.242,3.041,-76.374,0.244,-0.023,0.440,1.308,0.000,0.000,0.096,0.000,0.000,0.000,1.308,0.000,0.000,0.096,0.000,0.000,0.000,1.308,0.000,0.000,0.096,0.096,0.000,0.000,0.009,0.000,0.000,0.000,0.096,0.000,0.000,0.009,0.000,0.000,0.000,0.096,0.000,0.000,0.009,5.767,2.956,-75.348,2059439127800,1,0.000
20.354,2059439127856,4,6.247,3.040,-76.352,0.243,-0.023,0.441,1.306,0.000,0.000,0.096,0.000,0.000,0.000,1.306,0.000,0.000,0.096,0.000,0.000,0.000,1.306,0.000,0.000,0.096,0.096,0.000,0.000,0.009,0.000,0.000,0.000,0.096,0.000,0.000,0.009,0.000,0.000,0.000,0.096,0.000,0.000,0.009,5.772,2.953,-75.298,2059439127800,1,0.000
20.387,2059439127856,4,6.252,3.039,-76.330,0.243,-0.023,0.441,1.304,0.000,0.000,0.096,0.000,0.000,0.000,1.304,0.000,0.000,0.096,0.000,0.000,0.000,1.304,0.000,0.000,0.096,0.096,0.000,0.000,0.009,0.000,0.000,0.000,0.096,0.000,0.000,0.009,0.000,0.000,0.000,0.096,0.000,0.000,0.009,5.771,2.947,-75.152,2059439127800,1,0.000
20.420,2059439127856,4,6.257,3.037,-76.307,0.243,-0.023,0.442,1.302,0.000,0.000,0.096,0.000,0.000,0.000,1.302,0.000,0.000,0.096,0.000,0.000,0.000,1.302,0.000,0.000,0.096,0.096,0.000,0.000,0.009,0.000,0.000,0.000,0.096,0.000,0.000,0.009,0.000,0.000,0.000,0.096,0.000,0.000,0.009,5.772,2.942,-75.030,2059439127800,1,0.000
20.454,2059439127856,4,6.261,3.036,-76.283,0.243,-0.023,0.442,1.300,0.000,0.000,0.095,0.000,0.000,0.000,1.300,0.000,0.000,0.095,0.000,0.000,0.000,1.300,0.000,0.000,0.095,0.095,0.000,0.000,0.009,0.000,0.000,0.000,0.095,0.000,0.000,0.009,0.000,0.000,0.000,0.095,0.000,0.000,0.009,5.774,2.939,-74.947,2059439127800,1,0.000
20.487,2059439127856,4,6.266,3.034,-76.260,0.242,-0.023,0.443,1.298,0.000,0.000,0.095,0.000,0.000,0.000,1.298,0.000,0.000,0.095,0.000,0.000,0.000,1.298,0.000,0.000,0.095,0.095,0.000,0.000,0.009,0.000,0.000,0.000,0.095,0.000,0.000,0.009,0.000,0.000,0.000,0.095,0.000,0.000,0.009,5.783,2.937,-74.917,2059439127800,1,0.000
20.520,2059439127856,4,6.271,3.033,-76.237,0.242,-0.024,0.444,1.296,0.000,0.000,0.095,0.000,0.000,0.000,1.296,0.000,0.000,0.095,0.000,0.000,0.000,1.296,0.000,0.000,0.095,0.095,0.000,0.000,0.009,0.000,0.000,0.000,0.095,0.000,0.000,0.009,0.000,0.000,0.000,0.095,0.000,0.000,0.009,5.797,2.937,-74.944,2059439127800,1,0.000
20.554,2059439127856,4,6.276,3.032,-76.214,0.242,-0.024,0.444,1.293,0.000,0.000,0.094,0.000,0.000,0.000,1.293,0.000,0.000,0.094,0.000,0.000,0.000,1.293,0.000,0.000,0.094,0.094,0.000,0.000,0.009,0.000,0.000,0.000,0.094,0.000,0.000,0.009,0.000,0.000,0.000,0.094,0.000,0.000,0.009,5.811,2.940,-74.988,2059439127800,1,0.000
20.587,2059439127856,4,6.282,3.030,-76.191,0.242,-0.024,0.445,1.291,0.000,0.000,0.094,0.000,0.000,0.000,1.291,0.000,0.000,0.094,0.000,0.000,0.000,1.291,0.000,0.000,0.094,0.094,0.000,0.000,0.009,0.000,0.000,0.000,0.094,0.000,0.000,0.009,0.000,0.000,0.000,0.094,0.000,0.000,0.009,5.820,2.941,-74.993,2059439127800,1,0.000
20.621,2059439127856,4,6.287,3.029,-76.169,0.242,-0.024,0.445,1.289,0.000,0.000,0.094,0.000,0.000,0.000,1.289,0.000,0.000,0.094,0.000,0.000,0.000,1.289,0.000,0.000,0.094,0.094,0.000,0.000,0.009,0.000,0.000,0.000,0.094,0.000,0.000,0.009,0.000,0.000,0.000,0.094,0.000,0.000,0.009,5.840,2.947,-75.068,2059439127800,1,0.000
20.654,2059439127856,4,6.292,3.028,-76.148,0.241,-0.024,0.446,1.287,0.000,0.000,0.093,0.000,0.000,0.000,1.287,0.000,0.000,0.093,0.000,0.000,0.000,1.287,0.000,0.000,0.093,0.093,0.000,0.000,0.009,0.000,0.000,0.000,0.093,0.000,0.000,0.009,0.000,0.000,0.000,0.093,0.000,0.000,0.009,5.862,2.954,-75.163,2059439127800,1,0.000
20.687,2059439127856,4,6.297,3.027,-76.127,0.241,-0.024,0.446,1.285,0.000,0.000,0.093,0.000,0.000,0.000,1.285,0.000,0.000,0.093,0.000,0.000,0.000,1.285,0.000,0.000,0.093,0.093,0.000,0.000,0.009,0.000,0.000,0.000,0.093,0.000,0.000,0.009,0.000,0.000,0.000,0.093,0.000,0.000,0.009,5.882,2.963,-75.253,2059439127800,1,0.000
20.721,2059439127856,4,6.303,3.025,-76.107,0.241,-0.024,0.447,1.283,0.000,0.000,0.093,0.000,0.000,0.000,1.283,0.000,0.000,0.093,0.000,0.000,0.000,1.283,0.000,0.000,0.093,0.093,0.000,0.000,0.009,0.000,0.000,0.000,0.093,0.000,0.000,0.009,0.000,0.000,0.000,0.093,0.000,0.000,0.009,5.900,2.972,-75.327,2059439127800,1,0.000
20.754,2059439127856,4,6.308,3.024,-76.088,0.241,-0.024,0.447,1.281,0.000,0.000,0.093,0.000,0.000,0.000,1.281,0.000,0.000,0.093,0.000,0.000,0.000,1.281,0.000,0.000,0.093,0.093,0.000,0.000,0.009,0.000,0.000,0.000,0.093,0.000,0.000,0.009,0.000,0.000,0.000,0.093,0.000,0.000,0.009,5.917,2.981,-75.401,2059439127800,1,0.000
