time,priority,object,text
23.891,3,2059444070944,Detection created
23.924,3,2059444071112,Detection created
23.957,3,2059444071280,Detection created
23.991,3,2059444071448,Detection created
24.024,3,2059444071616,Detection created
24.057,3,2059444021624,Detection created
24.091,3,2059444071952,Detection created
24.124,3,2059444072120,Detection created
24.157,3,2059444072288,Detection created
24.191,3,2059444064384,Detection created
24.224,3,2059444064496,Detection created
24.258,3,2059444064664,Detection created
24.291,3,2059444064832,Detection created
24.324,3,2059444065000,Detection created
24.358,3,2059444065168,Detection created
24.391,3,2059444065336,Detection created
24.424,3,2059444065504,Detection created
24.458,3,2059444065672,Detection created
24.491,3,2059444065840,Detection created
24.524,3,2059444066008,Detection created
24.558,3,2059444066176,Detection created
24.591,3,2059444066344,Detection created
24.625,3,2059444066512,Detection created
24.658,3,2059444066680,Detection created
24.691,3,2059444066848,Detection created
24.725,3,2059444067016,Detection created
24.758,3,2059444067184,Detection created
24.791,3,2059444067352,Detection created
24.825,3,2059444067520,Detection created
24.858,3,2059444067688,Detection created
24.892,3,2059444067856,Detection created
24.925,3,2059444068024,Detection created
24.958,3,2059444068192,Detection created
24.992,3,2059444138056,Detection created
25.025,3,2059444138224,Detection created
25.058,3,2059444071784,Detection created
25.092,3,2059444138560,Detection created
25.125,3,2059444138728,Detection created
25.158,3,2059444138896,Detection created
25.192,3,2059444139064,Detection created
25.225,3,2059444139232,Detection created
25.259,3,2059444139400,Detection created
25.292,3,2059444139568,Detection created
25.325,3,2059444139736,Detection created
25.359,3,2059444139904,Detection created
25.392,3,2059444140072,Detection created
25.425,3,2059444140240,Detection created
25.459,3,2059444140408,Detection created
25.492,3,2059444140576,Detection created
25.525,3,2059444140744,Detection created
25.559,3,2059444140912,Detection created
25.592,3,2059444141080,Detection created
25.626,3,2059444141248,Detection created
25.659,3,2059444141416,Detection created
25.692,3,2059444141584,Detection created
25.726,3,2059444141752,Detection created
25.759,3,2059444141920,Detection created
25.792,3,2059444154440,Detection created
25.826,3,2059444154608,Detection created
25.859,3,2059444154776,Detection created
25.893,3,2059444154944,Detection created
25.926,3,2059444155112,Detection created
25.959,3,2059444155280,Detection created
25.993,3,2059444155448,Detection created
26.026,3,2059444155616,Detection created
26.059,3,2059444138392,Detection created
26.093,3,2059444155952,Detection created
26.126,3,2059444156120,Detection created
26.159,3,2059444156288,Detection created
26.193,3,2059444156456,Detection created
26.226,3,2059444156624,Detection created
26.260,3,2059444156792,Detection created
26.293,3,2059444156960,Detection created
26.326,3,2059444157128,Detection created
26.360,3,2059444157296,Detection created
26.393,3,2059444157464,Detection created
26.426,3,2059444157632,Detection created
26.460,3,2059444157800,Detection created
26.493,3,2059444157968,Detection created
26.526,3,2059444158136,Detection created
26.560,3,2059444158304,Detection created
26.593,3,2059444166784,Detection created
26.627,3,2059444166896,Detection created
26.660,3,2059444167064,Detection created
26.693,3,2059444167232,Detection created
26.727,3,2059444167400,Detection created
26.760,3,2059444167568,Detection created
26.793,3,2059444167736,Detection created
26.827,3,2059444167904,Detection created
26.860,3,2059444168072,Detection created
26.894,3,2059444168240,Detection created
26.927,3,2059444168408,Detection created
26.960,3,2059444168576,Detection created
26.994,3,2059444168744,Detection created
27.027,3,2059444168912,Detection created
27.060,3,2059444155784,Detection created
27.094,3,2059444169248,Detection created
27.127,3,2059444169416,Detection created
27.160,3,2059444169584,Detection created
27.194,3,2059444169752,Detection created
