time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,distance
35.64,26,363.53,506.21,212.48,328.39,382.00,512.00,185.00,246.00,370.55,508.41,202.04,297.10,76.16
35.68,20,1008.27,1227.07,434.24,615.18,1007.00,1228.00,431.00,618.00,1007.48,1227.65,432.24,616.92,4.57
35.68,25,648.72,826.83,226.90,350.05,637.00,831.00,226.00,350.00,641.48,829.41,226.35,350.02,12.47
35.68,26,372.67,510.76,202.61,297.90,364.00,510.00,225.00,339.00,367.64,510.32,215.59,321.73,47.61
35.68,26,367.64,510.32,215.59,321.73,388.00,519.00,186.00,240.00,375.11,513.51,204.73,291.73,62.69
35.72,25,643.88,833.86,227.24,352.02,641.00,836.00,225.00,354.00,642.10,835.18,225.85,353.24,4.67
35.72,26,377.40,516.00,205.41,292.28,366.00,515.00,212.00,343.00,370.81,515.42,209.21,321.57,52.41
35.72,20,1013.16,1234.84,436.64,622.32,1013.00,1226.00,438.00,622.00,1013.06,1229.38,437.48,622.12,8.95
35.72,25,642.10,835.18,225.85,353.24,524.00,766.00,226.00,356.00,596.99,808.76,225.91,354.30,137.82
35.76,20,1018.77,1236.42,441.97,627.57,1022.00,1251.00,452.00,628.00,1020.77,1245.43,448.17,627.84,17.99
35.76,25,597.52,812.24,226.76,356.41,648.00,838.00,226.00,355.00,626.81,827.19,226.32,355.59,56.69
35.76,26,372.90,517.92,210.07,323.26,366.00,516.00,219.00,347.00,368.68,516.74,215.54,337.79,26.35
35.76,25,626.81,827.19,226.32,355.59,528.00,763.00,228.00,358.00,590.53,803.62,226.94,356.48,85.22
35.80,25,590.70,806.77,227.80,358.62,660.00,828.00,225.00,357.00,630.73,819.03,226.18,357.68,72.55
35.80,20,1026.59,1252.90,452.97,633.35,1028.00,1254.00,452.00,634.00,1027.46,1253.58,452.37,633.75,2.13
35.80,26,370.64,519.22,216.65,340.09,365.00,522.00,211.00,350.00,367.16,520.94,213.16,346.21,13.02
35.80,25,630.73,819.03,226.18,357.68,533.00,772.00,225.00,360.00,594.95,801.81,225.75,358.53,67.44
35.84,25,595.20,804.75,226.54,360.69,650.00,834.00,226.00,360.00,626.84,821.64,226.23,360.29,62.12
35.84,20,1033.36,1261.16,457.21,639.35,1031.00,1254.00,454.00,637.00,1031.90,1256.73,455.23,637.90,8.52
35.84,26,369.03,523.51,214.18,348.80,365.00,525.00,202.00,349.00,366.54,524.43,206.65,348.92,12.92
35.88,25,628.28,825.24,227.01,362.46,685.00,845.00,230.00,364.00,662.99,837.33,228.84,363.40,60.15
35.88,26,368.35,527.07,207.41,351.58,365.00,529.00,217.00,352.00,366.28,528.26,213.34,351.84,10.35
35.88,20,1037.79,1264.21,460.05,643.49,1040.00,1258.00,455.00,650.00,1039.15,1260.37,456.93,647.51,10.55
35.92,25,665.80,841.43,229.70,365.63,687.00,849.00,234.00,367.00,678.88,846.10,232.35,366.48,22.96
35.92,26,368.04,530.98,214.35,354.56,369.00,532.00,214.00,354.00,368.63,531.61,214.14,354.22,1.55
35.92,20,1045.13,1267.76,461.70,653.33,1055.00,1260.00,462.00,651.00,1051.23,1262.97,461.88,651.89,12.78
35.96,25,682.23,850.42,233.32,368.77,696.00,851.00,240.00,370.00,690.74,850.78,237.45,369.53,15.36
35.96,26,370.46,534.38,215.18,356.99,365.00,537.00,222.00,353.00,367.08,536.00,219.40,354.52,9.95
35.96,20,1057.49,1270.23,466.71,657.71,1047.00,1265.00,468.00,662.00,1051.01,1267.00,467.51,660.36,12.55
36.00,28,1050.00,1262.00,454.00,651.00,1048.00,1271.00,475.00,675.00,1016.61,1230.43,455.97,649.24,33.20
36.00,25,694.48,855.14,238.59,371.87,700.00,862.00,236.00,374.00,697.89,859.38,236.99,373.19,9.42
36.00,26,368.80,538.87,220.65,357.25,359.00,532.00,221.00,358.00,362.74,534.63,220.87,357.71,12.00
36.00,20,1057.06,1274.19,472.43,666.35,1058.00,1274.00,476.00,676.00,1057.64,1274.07,474.64,672.32,10.33
36.04,28,1015.27,1229.16,456.05,649.17,1053.00,1282.00,484.00,681.00,1073.09,1303.72,489.02,691.04,77.52
36.04,25,701.83,863.95,238.09,375.61,702.00,863.00,240.00,378.00,701.93,863.36,239.27,377.09,3.21
36.04,26,364.25,537.36,222.17,360.52,362.00,539.00,226.00,357.00,362.86,538.38,224.54,358.34,5.90
36.04,20,1063.75,1281.31,479.71,678.61,1058.00,1276.00,481.00,681.00,1060.20,1278.03,480.51,680.09,8.29
36.08,28,1074.02,1305.39,490.42,692.65,1058.00,1275.00,498.00,686.00,1040.34,1257.67,484.29,673.21,35.80
36.08,25,705.94,867.96,240.43,379.60,705.00,865.00,243.00,381.00,705.36,866.13,242.02,380.47,4.26
36.08,26,364.33,541.18,225.98,361.11,371.00,543.00,225.00,362.00,368.45,542.31,225.37,361.66,7.04
36.08,20,1066.21,1285.19,485.67,686.52,1058.00,1276.00,490.00,693.00,1061.14,1279.51,488.35,690.52,14.58
36.12,25,709.41,870.70,243.26,383.05,708.00,867.00,245.00,386.00,708.54,868.41,244.34,384.87,5.23
36.12,26,370.10,545.19,226.84,364.51,378.00,547.00,229.00,363.00,374.98,546.31,228.17,363.58,8.52
36.12,20,1066.98,1286.49,493.68,697.19,1070.00,1279.00,493.00,695.00,1068.85,1281.86,493.26,695.84,8.40
36.16,26,376.85,549.27,229.74,366.44,379.00,555.00,231.00,366.00,378.18,552.81,230.52,366.17,6.26
36.16,25,712.62,872.93,245.64,387.56,704.00,873.00,242.00,388.00,707.29,872.97,243.39,387.83,9.37
36.16,20,1074.79,1288.70,498.65,702.54,1074.00,1271.00,494.00,688.00,1074.30,1277.76,495.78,693.55,23.38
36.20,26,380.13,555.95,232.16,369.07,370.00,559.00,232.00,368.00,373.87,557.83,232.06,368.41,10.63
36.20,20,1080.26,1284.19,501.12,699.98,1078.00,1274.00,497.00,697.00,1078.86,1277.89,498.57,698.14,11.60
36.20,25,711.22,877.53,244.62,390.57,689.00,880.00,238.00,380.00,697.49,879.06,240.53,384.04,25.60
36.24,28,1038.71,1256.94,489.42,676.97,1090.00,1276.00,498.00,703.00,1042.07,1225.63,478.18,673.08,61.20
36.24,25,700.93,883.71,241.62,386.55,696.00,888.00,242.00,383.00,697.88,886.36,241.85,384.36,7.44
36.24,26,375.60,561.09,233.75,371.33,383.00,554.00,245.00,378.00,380.17,556.71,240.70,375.45,16.61
36.24,29,299.00,386.00,198.00,242.00,301.00,390.00,194.00,243.00,296.35,383.52,192.69,239.44,6.08
36.28,28,1041.77,1224.18,479.13,673.94,1107.00,1275.00,507.00,708.00,1148.16,1332.54,526.69,737.52,93.68
36.28,25,701.23,891.16,242.96,386.81,688.00,893.00,244.00,384.00,693.05,892.30,243.60,385.07,13.69
36.28,26,382.11,559.83,242.72,378.59,383.00,557.00,247.00,381.00,382.66,558.08,245.36,380.08,5.74
36.28,29,296.24,383.42,192.48,239.34,306.00,392.00,191.00,244.00,305.31,392.62,193.48,244.65,13.88
36.28,20,1090.75,1290.27,509.24,711.04,1099.00,1279.00,505.00,715.00,1084.67,1267.85,500.54,706.05,15.12
36.32,26,384.65,561.17,247.55,383.34,386.00,557.00,248.00,384.00,385.49,558.59,247.83,383.75,4.45
36.32,25,696.11,897.19,244.75,387.48,683.00,897.00,248.00,389.00,688.01,897.07,246.76,388.42,13.59
36.32,20,1090.41,1273.15,505.62,712.40,1109.00,1279.00,505.00,722.00,1113.77,1290.40,510.61,726.05,21.74
36.32,29,305.56,392.89,193.30,244.75,305.00,386.00,198.00,246.00,303.27,386.13,194.98,243.97,8.45
36.36,26,387.54,561.61,250.08,387.08,388.00,560.00,248.00,385.00,387.82,560.62,248.80,385.79,3.38
36.36,20,1120.46,1296.35,515.92,733.01,1121.00,1277.00,519.00,721.00,1113.00,1275.32,514.24,720.46,22.98
36.36,25,690.75,902.00,248.00,390.88,650.00,901.00,243.00,393.00,665.57,901.38,244.91,392.19,41.12
36.36,29,303.44,386.13,194.86,244.05,308.00,392.00,199.00,245.00,307.46,391.28,198.19,245.60,8.56
36.40,26,389.92,563.62,251.07,389.13,392.00,563.00,250.00,387.00,391.21,563.24,250.41,387.81,3.22
36.40,25,667.30,906.33,246.04,394.73,727.00,900.00,253.00,391.00,704.20,902.42,250.34,392.42,60.55
36.40,29,307.80,391.49,198.20,245.74,310.00,387.00,194.00,243.00,308.41,387.76,195.12,243.45,7.09
36.40,20,1119.44,1280.43,519.55,726.99,1125.00,1281.00,526.00,724.00,1127.74,1286.34,525.79,728.30,9.04
36.44,26,393.39,566.26,252.71,391.16,399.00,568.00,253.00,389.00,396.86,567.33,252.89,389.82,6.26
36.44,25,707.38,907.26,251.65,394.89,749.00,910.00,256.00,395.00,733.10,908.95,254.34,394.96,41.94
36.44,20,1134.56,1291.64,531.40,734.94,1122.00,1278.00,530.00,724.00,1123.75,1279.74,529.11,726.20,21.58
36.44,29,308.78,387.83,195.01,243.51,320.00,391.00,199.00,245.00,316.18,390.37,197.77,244.80,12.41
36.44,29,316.18,390.37,197.77,244.80,299.00,351.00,200.00,236.00,309.14,374.75,198.32,241.07,39.16
36.48,26,399.21,570.42,255.27,393.17,402.00,573.00,259.00,391.00,400.94,572.02,257.57,391.83,5.75
36.48,25,737.33,913.90,255.78,397.45,758.00,917.00,260.00,399.00,750.10,915.82,258.39,398.41,21.38
36.48,20,1130.20,1284.54,534.68,732.56,1127.00,1283.00,529.00,729.00,1130.10,1285.72,532.06,731.58,7.58
36.48,29,309.55,374.30,198.34,241.03,325.00,392.00,200.00,245.00,318.63,384.71,199.38,243.43,23.89
36.52,26,403.40,575.20,260.10,395.17,408.00,576.00,255.00,394.00,406.24,575.69,256.95,394.45,7.02
36.52,25,754.91,920.88,259.95,400.96,760.00,920.00,261.00,402.00,758.05,920.34,260.60,401.60,5.38
36.52,29,319.42,384.66,199.44,243.48,324.00,395.00,197.00,247.00,322.16,390.91,197.90,245.59,12.09
36.52,20,1136.58,1290.51,537.59,737.94,1124.00,1281.00,535.00,730.00,1127.64,1283.31,535.44,732.27,17.84
36.56,25,763.07,925.42,262.21,404.20,765.00,927.00,268.00,407.00,764.26,926.40,265.79,405.93,6.90
36.56,26,408.87,578.93,259.42,397.81,412.00,584.00,262.00,401.00,410.80,582.06,261.01,399.78,7.24
36.56,29,323.08,391.11,197.90,245.73,331.00,408.00,191.00,243.00,328.01,401.58,193.67,244.08,20.08
36.60,26,413.55,585.45,263.61,403.28,413.00,587.00,261.00,402.00,413.21,586.41,262.00,402.49,3.34
36.60,25,769.41,931.57,267.58,408.62,774.00,930.00,271.00,410.00,772.25,930.60,269.69,409.47,6.10
36.60,29,329.16,402.21,193.50,244.16,330.00,406.00,194.00,242.00,329.65,404.52,193.79,242.81,4.47
36.64,26,416.00,589.88,264.59,406.00,414.00,593.00,267.00,407.00,414.76,591.81,266.08,406.62,4.53
36.64,25,777.60,935.78,271.60,412.22,771.00,935.00,273.00,419.00,773.52,935.30,272.46,416.41,9.59
36.64,29,330.87,405.26,193.63,242.84,330.00,410.00,188.00,244.00,330.35,408.21,190.16,243.57,7.50
36.68,26,417.55,595.39,268.79,410.21,411.00,598.00,268.00,409.00,413.50,597.00,268.30,409.46,7.20
36.68,25,778.80,940.50,274.44,419.35,767.00,939.00,267.00,423.00,771.51,939.57,269.84,421.61,14.50
36.68,29,331.58,409.09,189.85,243.63,334.00,409.00,189.00,246.00,333.07,409.02,189.32,245.09,3.50
36.72,26,416.17,600.69,271.06,413.08,415.00,598.00,270.00,412.00,415.45,599.03,270.41,412.41,3.30
36.72,25,776.59,944.78,271.67,424.67,771.00,941.00,264.00,427.00,773.13,942.44,266.93,426.11,10.47
36.72,29,334.40,409.94,188.98,245.21,333.00,407.00,190.00,246.00,333.54,408.13,189.61,245.70,3.50
36.76,26,418.13,602.69,273.20,416.05,423.00,601.00,266.00,422.00,421.14,601.65,268.75,419.73,10.67
36.76,25,778.15,947.60,268.60,429.27,783.00,953.00,284.00,424.00,781.15,950.94,278.12,426.01,17.83
36.76,29,334.89,409.01,189.29,245.84,333.00,402.00,191.00,244.00,333.72,404.67,190.34,244.70,7.68
36.80,26,423.99,605.31,271.43,423.56,423.00,600.00,268.00,428.00,423.38,602.03,269.31,426.31,7.79
36.80,25,786.36,956.26,280.19,429.08,781.00,967.00,284.00,428.00,783.05,962.90,282.54,428.41,12.64
36.80,29,335.06,405.40,190.05,244.80,336.00,400.00,196.00,244.00,335.64,402.07,193.73,244.31,8.13
36.84,26,426.24,605.60,271.96,430.31,431.00,609.00,281.00,422.00,429.18,607.70,277.55,425.17,13.60
36.84,25,788.20,968.53,284.75,431.49,793.00,954.00,289.00,428.00,791.17,959.55,287.38,429.33,16.27
36.84,29,337.05,402.69,193.57,244.39,328.00,389.00,185.00,246.00,331.45,394.23,188.27,245.39,18.58
36.88,26,432.21,611.40,280.47,429.03,438.00,615.00,275.00,426.00,435.79,613.62,277.09,427.16,9.25
36.88,25,796.51,964.88,289.73,432.36,801.00,963.00,291.00,430.00,799.28,963.72,290.51,430.90,5.56
36.88,29,332.68,394.53,187.90,245.51,325.00,392.00,188.00,247.00,327.93,392.97,187.96,246.43,8.22
36.88,29,327.93,392.97,187.96,246.43,338.00,410.00,201.00,274.00,331.78,399.47,192.94,256.96,35.37
36.92,26,439.01,617.44,279.93,430.99,439.00,620.00,279.00,429.00,439.00,619.02,279.36,429.76,3.37
36.92,25,804.81,969.04,292.94,433.90,804.00,973.00,290.00,434.00,804.31,971.49,291.12,433.96,5.00
36.92,29,333.00,399.98,192.76,257.55,321.00,382.00,189.00,248.00,326.04,389.55,190.58,252.01,23.92
36.92,29,326.04,389.55,190.58,252.01,229.00,298.00,184.00,241.00,290.41,355.93,188.16,247.97,146.85
36.92,29,290.41,355.93,188.16,247.97,338.00,404.00,206.00,272.00,303.19,368.84,192.95,254.42,20.62
36.96,26,442.28,622.95,282.23,433.60,434.00,624.00,285.00,429.00,437.16,623.60,283.94,430.76,9.92
36.96,25,809.90,976.94,293.52,436.99,802.00,983.00,291.00,438.00,805.02,980.69,291.96,437.61,10.32
36.96,29,303.25,368.11,192.77,254.91,320.00,388.00,196.00,248.00,312.61,379.23,194.58,251.04,27.10
36.96,29,312.61,379.23,194.58,251.04,337.00,410.00,216.00,271.00,321.36,390.27,202.26,258.20,60.76
37.00,26,440.29,627.59,286.94,434.52,432.00,629.00,273.00,435.00,435.17,628.46,278.33,434.82,16.29
37.00,25,810.49,986.33,294.35,440.69,819.00,991.00,298.00,442.00,815.75,989.22,296.60,441.50,10.46
37.00,29,322.13,390.39,202.46,258.84,311.00,371.00,189.00,246.00,315.72,379.22,194.71,251.44,29.08
37.00,29,315.72,379.22,194.71,251.44,229.00,299.00,186.00,240.00,284.02,349.90,191.52,247.26,132.85
37.04,26,438.13,632.54,281.04,438.64,434.00,635.00,288.00,439.00,435.58,634.06,285.34,438.86,8.47
37.04,25,821.50,995.03,299.12,444.64,826.00,1000.00,302.00,451.00,824.28,998.10,300.90,448.57,9.68
37.04,29,283.28,348.40,191.30,247.45,319.00,383.00,186.00,246.00,303.90,368.37,188.24,246.61,50.04
37.08,26,438.48,638.24,288.26,442.74,431.00,638.00,287.00,449.00,433.86,638.09,287.48,446.61,9.84
37.08,25,830.22,1004.09,303.53,451.90,826.00,1003.00,304.00,453.00,827.61,1003.41,303.82,452.58,4.52
37.12,26,436.61,642.32,290.43,450.68,432.00,638.00,285.00,447.00,433.76,639.65,287.07,448.41,9.11
37.12,25,833.53,1009.43,306.51,455.97,829.00,1005.00,308.00,465.00,830.73,1006.69,307.43,461.55,11.13
37.16,26,436.43,643.82,289.93,452.44,437.00,645.00,294.00,459.00,436.78,644.55,292.45,456.49,7.83
37.16,25,836.62,1012.65,310.21,465.20,836.00,1003.00,310.00,463.00,836.24,1006.69,310.08,463.84,9.92
37.16,26,436.78,644.55,292.45,456.49,424.00,629.00,260.00,389.00,431.90,638.61,280.05,430.71,72.76
37.16,30,428.00,580.00,160.00,253.00,433.00,581.00,173.00,249.00,425.63,572.94,166.54,246.96,14.53
37.16,30,425.63,572.94,166.54,246.96,420.00,592.00,254.00,333.00,430.19,589.73,204.19,285.33,124.27
37.16,29,303.94,365.96,187.14,247.11,325.00,386.00,186.00,247.00,312.34,371.91,181.28,240.46,29.10
37.20,26,434.41,642.61,282.56,433.92,444.00,649.00,299.00,464.00,439.97,646.32,292.10,451.37,36.16
37.20,25,842.19,1012.46,312.90,467.48,844.00,1016.00,307.00,462.00,843.31,1014.65,309.25,464.09,8.98
37.20,30,430.28,590.12,205.96,286.63,432.00,578.00,175.00,246.00,429.37,580.42,186.98,261.65,52.53
37.20,29,312.66,371.28,180.66,240.37,319.00,378.00,186.00,247.00,327.45,388.32,190.28,252.86,12.57
37.20,26,439.97,646.32,292.10,451.37,423.00,626.00,265.00,382.00,433.74,638.86,282.15,425.90,58.40
37.24,26,436.24,642.75,284.66,428.80,457.00,646.00,322.00,463.00,448.23,644.63,306.23,448.55,54.82
37.24,25,849.38,1020.55,311.98,467.64,846.00,1024.00,313.00,465.00,847.29,1022.68,312.61,466.01,5.60
37.24,30,429.42,580.44,188.06,261.99,434.00,584.00,167.00,247.00,433.26,584.02,175.61,253.44,26.49
37.24,30,433.26,584.02,175.61,253.44,430.00,581.00,257.00,329.00,431.00,581.49,206.12,281.55,96.14
37.24,29,328.35,388.34,190.02,253.26,325.00,386.00,187.00,246.00,318.68,377.91,183.75,242.89,8.86
37.28,26,451.22,648.62,309.63,452.24,440.00,655.00,296.00,473.00,444.35,652.53,301.29,464.95,27.99
37.28,25,853.35,1028.72,315.40,469.53,853.00,1029.00,322.00,467.00,853.13,1028.89,319.48,467.97,7.08
37.28,30,431.12,581.55,207.96,282.69,439.00,580.00,168.00,250.00,435.95,581.01,184.92,263.91,52.25
37.28,29,319.22,377.51,183.23,242.88,319.00,386.00,182.00,250.00,323.71,388.24,185.13,250.81,11.15
37.28,26,444.35,652.53,301.29,464.95,434.00,627.00,261.00,375.00,440.42,642.83,285.99,430.80,95.37
37.32,26,443.01,646.63,288.51,433.66,459.00,651.00,312.00,466.00,452.28,649.16,302.13,452.41,43.27
37.32,25,859.26,1034.98,322.48,471.46,858.00,1040.00,324.00,469.00,858.48,1038.08,323.42,469.94,5.93
37.32,30,436.27,581.04,185.91,264.34,439.00,581.00,159.00,254.00,437.80,580.83,169.37,257.92,28.95
37.32,26,452.28,649.16,302.13,452.41,428.00,626.00,253.00,379.00,443.37,640.66,284.10,425.47,70.00
37.32,29,324.44,388.26,184.68,251.11,323.00,389.00,188.00,245.00,320.64,385.23,185.07,245.08,7.15
37.36,26,445.99,644.25,286.46,428.00,443.00,657.00,292.00,480.00,444.26,651.61,289.66,458.03,53.91
37.36,25,864.65,1044.34,326.51,473.41,866.00,1050.00,326.00,477.00,865.48,1047.84,326.20,475.63,6.85
37.36,26,444.26,651.61,289.66,458.03,434.00,627.00,255.00,382.00,440.51,642.60,276.97,430.20,59.56
37.36,30,438.19,580.86,169.73,258.11,441.00,574.00,184.00,249.00,440.01,576.74,178.57,252.54,18.48
37.40,26,442.93,646.13,278.97,432.80,447.00,664.00,294.00,480.00,445.28,656.45,287.65,460.05,52.82
37.40,25,871.76,1054.30,329.33,479.22,880.00,1061.00,330.00,484.00,876.85,1058.44,329.74,482.17,11.67
37.40,30,440.49,576.61,179.29,252.51,445.00,574.00,190.00,250.00,443.22,574.93,185.89,250.93,12.17
37.40,26,445.28,656.45,287.65,460.05,434.00,625.00,258.00,374.00,441.15,644.94,276.80,428.55,66.51
37.44,26,443.51,648.43,278.71,430.97,468.00,667.00,309.00,485.00,457.65,659.15,296.20,462.16,69.15
37.44,25,883.40,1065.12,332.94,485.92,885.00,1066.00,331.00,486.00,884.39,1065.66,331.74,485.97,2.67
37.44,30,443.83,574.72,186.89,250.83,446.00,579.00,176.00,255.00,445.20,577.41,180.17,253.42,12.61
37.44,26,457.65,659.15,296.20,462.16,433.00,624.00,266.00,368.00,448.63,646.29,285.15,427.70,69.53
37.48,25,891.06,1072.43,334.95,489.75,890.00,1071.00,338.00,499.00,890.40,1071.55,336.83,495.47,9.90
37.48,26,451.19,649.70,287.31,429.96,465.00,668.00,309.00,486.00,459.16,660.27,299.83,462.32,64.31
37.48,30,445.89,577.30,180.94,253.42,445.00,586.00,157.00,261.00,445.32,582.65,166.14,258.09,26.59
37.52,26,462.06,664.12,302.51,465.85,474.00,677.00,334.00,498.00,469.37,672.00,321.78,485.53,48.31
37.52,25,897.13,1078.35,340.17,499.52,900.00,1075.00,343.00,505.00,898.90,1076.28,341.92,502.91,7.58
37.52,30,446.00,582.75,166.33,258.27,446.00,588.00,155.00,262.00,446.01,586.01,159.33,260.58,13.03
37.52,26,469.37,672.00,321.78,485.53,443.00,607.00,275.00,371.00,459.36,647.32,304.02,442.05,115.67
37.52,29,323.65,384.70,182.72,245.42,310.00,380.00,181.00,246.00,292.44,357.40,170.19,231.05,14.55
37.56,26,462.17,650.52,306.79,444.65,477.00,681.00,334.00,502.00,470.77,668.19,322.56,477.90,71.96
37.56,25,905.78,1083.06,345.37,507.14,904.00,1080.00,339.00,493.00,904.68,1081.17,341.43,498.40,15.91
37.56,26,470.77,668.19,322.56,477.90,443.00,603.00,277.00,369.00,460.58,644.27,305.84,437.94,96.11
37.56,30,446.72,586.25,159.24,260.85,454.00,582.00,181.00,258.00,451.21,583.61,172.69,259.09,23.51
37.60,26,463.35,647.21,308.60,440.26,483.00,692.00,349.00,502.00,474.70,673.08,331.93,475.92,88.52
37.60,25,911.60,1087.94,344.79,502.34,907.00,1087.00,346.00,515.00,908.76,1087.36,345.54,510.16,13.55
37.60,26,474.70,673.08,331.93,475.92,440.00,603.00,270.00,374.00,462.00,647.42,309.26,438.61,91.55
37.60,30,452.12,583.75,173.12,259.29,460.00,582.00,173.00,257.00,457.00,582.68,173.05,257.88,8.39
37.64,26,464.73,650.36,312.07,440.84,487.00,698.00,353.00,507.00,477.59,677.87,335.70,479.04,93.90
37.64,25,915.64,1094.16,348.97,514.46,906.00,1098.00,344.00,505.00,909.68,1096.54,345.90,508.61,14.90
37.64,26,477.59,677.87,335.70,479.04,437.00,606.00,276.00,382.00,462.73,651.56,313.85,443.52,86.61
37.64,30,458.13,582.78,173.48,258.03,455.00,594.00,155.00,263.00,456.19,589.71,162.06,261.10,22.41
37.64,26,462.73,651.56,313.85,443.52,443.00,691.00,292.00,457.00,457.45,662.13,307.99,447.13,52.80
37.68,26,459.91,665.53,310.67,449.60,489.00,697.00,352.00,516.00,476.17,683.12,333.78,486.72,89.19
37.68,25,916.41,1103.49,349.27,512.72,913.00,1101.00,351.00,511.00,914.30,1101.95,350.34,511.66,4.88
37.68,26,476.17,683.12,333.78,486.72,439.00,606.00,274.00,382.00,462.84,655.47,312.34,449.17,99.47
37.68,30,457.29,590.09,162.04,261.38,466.00,604.00,174.00,269.00,462.68,598.69,169.43,266.09,21.69
37.72,26,465.43,658.47,315.11,451.60,491.00,701.00,357.00,523.00,480.16,682.97,339.24,492.73,96.52
37.72,25,921.01,1108.91,353.79,515.77,918.00,1114.00,352.00,522.00,919.15,1112.06,352.68,519.62,8.77
37.72,26,480.16,682.97,339.24,492.73,441.00,603.00,277.00,386.00,465.85,653.74,316.49,453.72,97.10
37.72,30,464.02,599.43,169.70,266.56,469.00,606.00,173.00,270.00,467.10,603.49,171.74,268.69,9.52
37.72,29,288.89,350.91,164.85,228.24,312.00,375.00,182.00,246.00,305.77,368.02,177.87,241.15,41.51
37.76,26,468.46,656.54,319.34,456.22,491.00,702.00,356.00,524.00,481.47,682.78,340.50,495.35,92.26
37.76,25,925.85,1119.20,356.14,523.93,930.00,1118.00,358.00,522.00,928.42,1118.46,357.29,522.74,5.08
37.76,26,481.47,682.78,340.50,495.35,448.00,610.00,273.00,387.00,469.22,656.15,315.80,455.69,97.59
37.76,30,468.61,604.42,172.09,269.26,495.00,610.00,179.00,255.00,484.92,607.87,176.36,260.45,31.28
37.76,26,469.22,656.15,315.80,455.69,441.00,683.00,288.00,457.00,461.66,663.34,308.35,456.04,49.37
37.80,25,935.28,1125.64,360.84,527.04,929.00,1133.00,361.00,538.00,931.40,1130.19,360.94,533.81,14.62
37.80,26,464.01,666.40,310.79,458.52,497.00,703.00,362.00,536.00,482.45,686.86,339.42,501.84,105.14
37.80,26,482.45,686.86,339.42,501.84,448.00,606.00,279.00,387.00,470.10,657.86,317.75,460.66,100.15
37.80,30,487.14,608.97,176.89,260.68,498.00,614.00,184.00,255.00,493.85,612.08,181.28,257.17,15.04
37.84,25,938.18,1137.61,364.55,538.44,942.00,1141.00,368.00,543.00,940.54,1139.71,366.68,541.26,7.67
37.84,26,472.69,660.57,320.48,463.21,500.00,702.00,360.00,536.00,488.42,684.43,343.24,505.14,96.55
37.84,26,488.42,684.43,343.24,505.14,449.00,609.00,276.00,392.00,474.01,656.86,318.67,463.79,101.34
37.84,30,496.41,613.35,181.99,257.27,492.00,618.00,177.00,255.00,493.68,616.22,178.91,255.87,8.44
37.88,25,947.47,1147.29,370.42,546.05,946.00,1144.00,369.00,542.00,946.56,1145.26,369.54,543.55,5.60
37.88,26,476.67,659.40,321.34,466.35,505.00,713.00,375.00,542.00,493.02,690.34,352.32,510.02,110.80
37.88,26,493.02,690.34,352.32,510.02,448.00,612.00,286.00,390.00,476.55,661.67,328.05,466.10,100.74
37.88,30,496.22,617.65,179.51,255.91,495.00,625.00,171.00,255.00,495.47,622.19,174.25,255.35,11.35
