time,id,class_id,x,y,z,vx,vy,vz,ax,ay,az,pattern
58.720,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223371002208,7,0.132,-1.522,-11.021,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.720,2223371779152,7,-0.914,0.349,-16.781,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.760,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.760,2223371002208,7,0.156,-1.570,-10.914,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.760,2223371779152,7,-0.874,0.315,-16.627,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.800,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.800,2223371002208,7,0.183,-1.616,-10.805,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.800,2223371779152,7,-0.849,0.268,-16.579,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.840,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.840,2223371002208,7,0.205,-1.669,-10.744,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.840,2223371779152,7,-0.822,0.223,-16.530,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.880,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.880,2223371002208,7,0.227,-1.720,-10.683,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.880,2223371779152,7,-0.765,0.195,-16.074,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.920,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.920,2223371002208,7,0.251,-1.777,-10.667,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.920,2223371779152,7,-0.752,0.153,-16.224,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.960,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.960,2223371002208,7,0.278,-1.841,-10.692,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.960,2223371779152,7,-0.704,0.113,-15.929,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
59.000,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
59.000,2223371002208,7,0.308,-1.914,-10.780,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
59.000,2223371779152,7,-0.681,0.067,-15.987,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
59.040,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
59.040,2223371002208,7,0.339,-1.996,-10.915,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
59.040,2223371779152,7,-0.644,0.023,-15.909,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
59.080,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
59.080,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
59.080,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
59.080,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
59.080,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
