time,id,class_id,confidence,x_min,x_max,y_min,y_max,border_left,border_right,border_top,border_bottom,pattern,matched
20.754,2059439688616,4,0.588,967.000,1164.000,19.000,333.000,1,1,2,1,0,True
20.787,2059439688784,4,0.515,971.000,1165.000,19.000,332.000,1,1,2,1,0,True
20.821,2059439688952,4,0.577,962.000,1163.000,22.000,333.000,1,1,2,1,0,True
20.854,2059439689120,4,0.567,962.000,1166.000,25.000,333.000,1,1,2,1,0,True
20.888,2059439689288,4,0.491,966.000,1166.000,24.000,334.000,1,1,2,1,0,True
20.921,2059439689456,4,0.410,970.000,1168.000,24.000,332.000,1,1,2,1,0,True
20.954,2059439689624,4,0.450,1022.000,1171.000,30.000,323.000,1,1,2,1,0,True
20.988,2059444002944,4,0.463,1020.000,1171.000,31.000,323.000,1,1,1,1,0,True
21.021,2059444003112,4,0.628,971.000,1169.000,24.000,335.000,1,1,2,1,0,True
21.054,2059439611296,4,0.509,971.000,1167.000,26.000,337.000,1,1,2,1,0,True
21.088,2059444003448,4,0.547,973.000,1167.000,24.000,339.000,1,1,2,1,0,True
21.121,2059444003616,4,0.574,977.000,1168.000,21.000,338.000,1,1,2,1,0,True
21.154,2059444003784,4,0.571,977.000,1170.000,20.000,339.000,1,1,2,1,0,True
21.188,2059444003952,4,0.590,977.000,1171.000,18.000,337.000,1,1,2,1,0,True
21.221,2059444004120,4,0.520,1020.000,1173.000,26.000,327.000,1,1,2,1,0,True
21.255,2059444004288,4,0.626,1020.000,1173.000,32.000,325.000,1,1,1,1,0,True
21.288,2059444004456,4,0.576,1016.000,1174.000,32.000,325.000,1,1,1,1,0,True
21.321,2059444004624,4,0.628,976.000,1176.000,25.000,341.000,1,1,2,1,0,True
21.355,2059444004792,4,0.691,980.000,1177.000,20.000,350.000,1,1,2,1,0,True
21.388,2059444004960,4,0.649,985.000,1178.000,17.000,347.000,1,1,2,1,0,True
21.421,2059444005128,4,0.571,1018.000,1176.000,25.000,331.000,1,1,2,1,0,True
21.455,2059444005296,4,0.602,1016.000,1177.000,28.000,328.000,1,1,2,1,0,True
21.488,2059444005464,4,0.641,1017.000,1177.000,29.000,328.000,1,1,2,1,0,True
21.521,2059444005632,4,0.595,988.000,1176.000,17.000,346.000,1,1,2,1,0,True
21.555,2059444005800,4,0.574,991.000,1178.000,15.000,347.000,1,1,2,1,0,True
21.588,2059444005968,4,0.571,1025.000,1177.000,26.000,332.000,1,1,2,1,0,True
21.622,2059444006136,4,0.644,1024.000,1178.000,26.000,332.000,1,1,2,1,0,True
21.655,2059444006304,4,0.692,1016.000,1186.000,11.000,343.000,1,1,2,1,0,True
21.688,2059444006416,4,0.707,1016.000,1186.000,11.000,344.000,1,1,2,1,0,True
21.722,2059444006584,4,0.748,1027.000,1176.000,27.000,326.000,1,1,2,1,0,True
21.755,2059444006752,4,0.678,1026.000,1174.000,26.000,324.000,1,1,2,1,0,True
21.788,2059443978312,4,0.612,1023.000,1177.000,25.000,327.000,1,1,2,1,0,True
21.822,2059443978480,4,0.615,1023.000,1179.000,24.000,326.000,1,1,2,1,0,True
21.855,2059443978648,4,0.628,1022.000,1181.000,26.000,331.000,1,1,2,1,0,True
21.889,2059443978816,4,0.678,1026.000,1181.000,24.000,329.000,1,1,2,1,0,True
21.922,2059443978984,4,0.672,1028.000,1181.000,24.000,329.000,1,1,2,1,0,True
21.955,2059443979152,4,0.684,1030.000,1179.000,25.000,329.000,1,1,2,1,0,True
21.989,2059443979320,4,0.672,1029.000,1178.000,26.000,330.000,1,1,2,1,0,True
22.022,2059443979488,4,0.637,1026.000,1181.000,26.000,330.000,1,1,2,1,0,True
22.055,2059444003280,4,0.621,1026.000,1182.000,24.000,328.000,1,1,2,1,0,True
22.089,2059443979824,4,0.601,1026.000,1185.000,22.000,328.000,1,1,2,1,0,True
22.122,2059443979992,4,0.628,1023.000,1185.000,6.000,339.000,1,1,2,1,0,True
22.155,2059443980160,4,0.686,1024.000,1186.000,22.000,333.000,1,1,2,1,0,True
22.189,2059443980328,4,0.705,1029.000,1185.000,22.000,329.000,1,1,2,1,0,True
22.222,2059443980496,4,0.697,1032.000,1183.000,25.000,330.000,1,1,2,1,0,True
22.256,2059443980664,4,0.671,1032.000,1184.000,23.000,330.000,1,1,2,1,0,True
22.289,2059443980832,4,0.698,1028.000,1182.000,24.000,330.000,1,1,2,1,0,True
22.322,2059443981000,4,0.642,1026.000,1183.000,24.000,328.000,1,1,2,1,0,True
22.356,2059443981168,4,0.635,1027.000,1184.000,12.000,332.000,1,1,2,1,0,True
22.389,2059443981336,4,0.620,1022.000,1188.000,25.000,330.000,1,1,2,1,0,True
22.422,2059443981504,4,0.672,1023.000,1189.000,25.000,327.000,1,1,2,1,0,True
22.456,2059443981672,4,0.635,1023.000,1189.000,24.000,327.000,1,1,2,1,0,True
22.489,2059443981840,4,0.586,1024.000,1190.000,25.000,328.000,1,1,2,1,0,True
22.522,2059443982008,4,0.668,1022.000,1190.000,25.000,327.000,1,1,2,1,0,True
22.556,2059443982176,4,0.769,1025.000,1190.000,26.000,329.000,1,1,2,1,0,True
22.589,2059444019272,4,0.764,1026.000,1189.000,26.000,327.000,1,1,2,1,0,True
22.623,2059444019440,4,0.771,1029.000,1188.000,26.000,325.000,1,1,2,1,0,True
22.656,2059444019608,4,0.797,1029.000,1190.000,25.000,324.000,1,1,2,1,0,True
22.689,2059444019776,4,0.748,1027.000,1191.000,26.000,325.000,1,1,2,1,0,True
22.723,2059444019944,4,0.668,1028.000,1193.000,26.000,325.000,1,1,2,1,0,True
22.756,2059444020112,4,0.658,1030.000,1195.000,23.000,324.000,1,1,2,1,0,True
22.789,2059444020280,4,0.761,1025.000,1193.000,23.000,323.000,1,1,2,1,0,True
22.823,2059444020448,4,0.819,1026.000,1193.000,25.000,323.000,1,1,2,1,0,True
22.856,2059444020616,4,0.809,1027.000,1194.000,26.000,325.000,1,1,2,1,0,True
22.890,2059444020784,4,0.790,1027.000,1194.000,28.000,325.000,1,1,2,1,0,True
22.923,2059444020952,4,0.722,1025.000,1195.000,27.000,325.000,1,1,2,1,0,True
22.956,2059444021120,4,0.676,1027.000,1196.000,22.000,323.000,1,1,2,1,0,True
22.990,2059444021288,4,0.710,1026.000,1196.000,21.000,321.000,1,1,2,1,0,True
23.023,2059444021456,4,0.676,1028.000,1196.000,21.000,323.000,1,1,2,1,0,True
23.056,2059443979656,4,0.688,1027.000,1197.000,22.000,323.000,1,1,2,1,0,True
23.090,2059444021792,4,0.714,1029.000,1198.000,22.000,322.000,1,1,2,1,0,True
23.123,2059444021960,4,0.537,1032.000,1199.000,22.000,325.000,1,1,2,1,0,True
23.156,2059444022128,4,0.580,1033.000,1198.000,23.000,326.000,1,1,2,1,0,True
23.190,2059444022296,4,0.548,1033.000,1197.000,26.000,326.000,1,1,2,1,0,True
23.223,2059444022464,4,0.569,1033.000,1196.000,25.000,324.000,1,1,2,1,0,True
23.257,2059444022632,4,0.675,1032.000,1196.000,25.000,325.000,1,1,2,1,0,True
23.290,2059444022800,4,0.705,1031.000,1196.000,27.000,320.000,1,1,2,1,0,True
23.323,2059444022968,4,0.689,1031.000,1197.000,26.000,320.000,1,1,2,1,0,True
23.357,2059444023136,4,0.672,1035.000,1197.000,24.000,322.000,1,1,2,1,0,True
23.390,2059444068424,4,0.660,1033.000,1196.000,23.000,326.000,1,1,2,1,0,True
23.423,2059444068592,4,0.601,1032.000,1197.000,24.000,326.000,1,1,2,1,0,True
23.457,2059444068760,4,0.620,1032.000,1198.000,26.000,327.000,1,1,2,1,0,True
23.490,2059444068928,4,0.507,1030.000,1202.000,22.000,323.000,1,1,2,1,0,True
23.523,2059444069096,4,0.491,1032.000,1203.000,21.000,321.000,1,1,2,1,0,True
23.557,2059444069264,4,0.592,1010.000,1231.000,25.000,341.000,1,1,2,1,0,True
23.590,2059444069432,4,0.564,1017.000,1232.000,23.000,341.000,1,1,2,1,0,True
23.624,2059444069600,4,0.498,1015.000,1232.000,24.000,342.000,1,1,2,1,0,True
23.657,2059444069768,4,0.446,1039.000,1204.000,24.000,328.000,1,1,2,1,0,True
23.690,2059444069936,4,0.472,1040.000,1203.000,22.000,323.000,1,1,2,1,0,True
23.724,2059444070104,4,0.452,1038.000,1204.000,16.000,332.000,1,1,2,1,0,True
23.757,2059444070272,4,0.410,1037.000,1206.000,17.000,332.000,1,1,2,1,0,True
23.790,2059444070440,4,0.411,1036.000,1209.000,17.000,334.000,1,1,2,1,0,True
23.824,2059444070608,4,0.435,1016.000,1232.000,23.000,341.000,1,1,2,1,0,True
23.857,2059444070776,4,0.469,1016.000,1231.000,21.000,340.000,1,1,2,1,0,True
23.891,2059444070944,4,0.418,1019.000,1239.000,20.000,339.000,1,1,2,1,0,True
23.924,2059444071112,4,0.446,1021.000,1238.000,20.000,342.000,1,1,2,1,0,True
23.957,2059444071280,4,0.460,1023.000,1239.000,21.000,344.000,1,1,2,1,0,True
23.991,2059444071448,4,0.490,1021.000,1239.000,21.000,345.000,1,1,2,1,0,True
24.024,2059444071616,4,0.599,1019.000,1235.000,26.000,346.000,1,1,2,1,0,True
24.057,2059444021624,4,0.497,1034.000,1210.000,26.000,328.000,1,1,2,1,0,True
24.091,2059444071952,4,0.466,1038.000,1212.000,24.000,323.000,1,1,2,1,0,True
24.124,2059444072120,4,0.479,1039.000,1213.000,20.000,320.000,1,1,2,1,0,True
24.157,2059444072288,4,0.550,1039.000,1212.000,21.000,321.000,1,1,2,1,0,True
24.191,2059444064384,4,0.565,1037.000,1210.000,24.000,324.000,1,1,2,1,0,True
24.224,2059444064496,4,0.513,1037.000,1212.000,20.000,319.000,1,1,2,1,0,True
24.258,2059444064664,4,0.506,1021.000,1238.000,21.000,334.000,1,1,2,1,0,True
24.291,2059444064832,4,0.477,1019.000,1235.000,19.000,338.000,1,1,2,1,0,True
24.324,2059444065000,4,0.486,1020.000,1238.000,19.000,338.000,1,1,2,1,0,True
24.358,2059444065168,4,0.470,1022.000,1238.000,21.000,342.000,1,1,2,1,0,True
24.391,2059444065336,4,0.475,1020.000,1239.000,23.000,338.000,1,1,2,1,0,True
24.424,2059444065504,4,0.391,1023.000,1242.000,20.000,336.000,1,1,2,1,0,True
24.458,2059444065672,4,0.356,1024.000,1243.000,19.000,339.000,1,1,2,1,0,True
24.491,2059444065840,4,0.398,1026.000,1245.000,19.000,341.000,1,1,2,1,0,True
24.524,2059444066008,4,0.558,1026.000,1246.000,20.000,346.000,1,1,2,1,0,True
24.558,2059444066176,4,0.525,1029.000,1246.000,18.000,349.000,1,1,2,1,0,True
24.591,2059444066344,4,0.488,1028.000,1241.000,19.000,345.000,1,1,2,1,0,True
24.625,2059444066512,4,0.408,1028.000,1239.000,19.000,340.000,1,1,2,1,0,True
24.658,2059444066680,4,0.462,1030.000,1243.000,15.000,337.000,1,1,2,1,0,True
24.691,2059444066848,4,0.488,1029.000,1245.000,14.000,337.000,1,1,2,1,0,True
24.725,2059444067016,4,0.565,1029.000,1246.000,16.000,339.000,1,1,2,1,0,True
24.758,2059444067184,4,0.640,1027.000,1246.000,17.000,340.000,1,1,2,1,0,True
24.791,2059444067352,4,0.619,1029.000,1244.000,15.000,341.000,1,1,2,1,0,True
24.825,2059444067520,4,0.667,1028.000,1248.000,17.000,347.000,1,1,2,1,0,True
24.858,2059444067688,4,0.643,1028.000,1248.000,17.000,344.000,1,1,2,1,0,True
24.892,2059444067856,4,0.666,1028.000,1249.000,16.000,344.000,1,1,2,1,0,True
24.925,2059444068024,4,0.636,1028.000,1251.000,17.000,342.000,1,2,2,1,0,True
24.958,2059444068192,4,0.660,1028.000,1252.000,17.000,343.000,1,2,2,1,0,True
24.992,2059444138056,4,0.610,1027.000,1251.000,17.000,345.000,1,2,2,1,0,True
25.025,2059444138224,4,0.697,1026.000,1252.000,17.000,346.000,1,2,2,1,0,True
25.058,2059444071784,4,0.707,1027.000,1255.000,18.000,346.000,1,2,2,1,0,True
25.092,2059444138560,4,0.632,1029.000,1256.000,17.000,346.000,1,2,2,1,0,True
25.125,2059444138728,4,0.590,1043.000,1274.000,11.000,345.000,1,2,2,1,0,True
25.158,2059444138896,4,0.601,1026.000,1255.000,14.000,346.000,1,2,2,1,0,True
25.192,2059444139064,4,0.591,1025.000,1254.000,14.000,343.000,1,2,2,1,0,True
25.225,2059444139232,4,0.571,1025.000,1252.000,13.000,347.000,1,2,2,1,0,True
25.259,2059444139400,4,0.572,1026.000,1251.000,12.000,346.000,1,2,2,1,0,True
25.292,2059444139568,4,0.560,1023.000,1251.000,11.000,345.000,1,2,2,1,0,True
25.325,2059444139736,4,0.556,1046.000,1273.000,8.000,344.000,1,2,2,1,0,True
25.359,2059444139904,4,0.604,1048.000,1273.000,10.000,347.000,1,2,2,1,0,True
25.392,2059444140072,4,0.657,1044.000,1274.000,10.000,349.000,1,2,2,1,0,True
25.425,2059444140240,4,0.739,1040.000,1272.000,8.000,349.000,1,2,2,1,0,True
25.459,2059444140408,4,0.694,1040.000,1272.000,9.000,349.000,1,2,2,1,0,True
25.492,2059444140576,4,0.732,1040.000,1273.000,9.000,350.000,1,2,2,1,0,True
25.525,2059444140744,4,0.711,1043.000,1275.000,10.000,349.000,1,2,2,1,0,True
25.559,2059444140912,4,0.728,1043.000,1276.000,10.000,348.000,1,2,2,1,0,True
25.592,2059444141080,4,0.647,1048.000,1274.000,13.000,346.000,1,2,2,1,0,True
25.626,2059444141248,4,0.694,1045.000,1275.000,10.000,348.000,1,2,2,1,0,True
25.659,2059444141416,4,0.693,1043.000,1274.000,10.000,348.000,1,2,2,1,0,True
25.692,2059444141584,4,0.712,1032.000,1255.000,11.000,348.000,1,2,2,1,0,True
25.726,2059444141752,4,0.671,1027.000,1257.000,10.000,346.000,1,2,2,1,0,True
25.759,2059444141920,4,0.699,1028.000,1258.000,10.000,346.000,1,2,2,1,0,True
25.792,2059444154440,4,0.744,1043.000,1272.000,9.000,348.000,1,2,2,1,0,True
25.826,2059444154608,4,0.736,1046.000,1273.000,9.000,348.000,1,2,2,1,0,True
25.859,2059444154776,4,0.734,1045.000,1274.000,9.000,348.000,1,2,2,1,0,True
25.893,2059444154944,4,0.689,1045.000,1273.000,9.000,348.000,1,2,2,1,0,True
25.926,2059444155112,4,0.642,1045.000,1273.000,8.000,347.000,1,2,2,1,0,True
25.959,2059444155280,4,0.698,1045.000,1273.000,8.000,348.000,1,2,2,1,0,True
25.993,2059444155448,4,0.775,1044.000,1273.000,8.000,350.000,1,2,2,1,0,True
26.026,2059444155616,4,0.785,1046.000,1276.000,6.000,351.000,1,2,2,1,0,True
26.059,2059444138392,4,0.781,1045.000,1275.000,6.000,349.000,1,2,2,1,0,True
26.093,2059444155952,4,0.785,1047.000,1276.000,5.000,351.000,1,2,2,1,0,True
26.126,2059444156120,4,0.797,1044.000,1275.000,4.000,351.000,1,2,2,1,0,True
26.159,2059444156288,4,0.759,1045.000,1273.000,5.000,351.000,1,2,2,1,0,True
26.193,2059444156456,4,0.797,1047.000,1275.000,6.000,351.000,1,2,2,1,0,True
26.226,2059444156624,4,0.788,1047.000,1275.000,6.000,351.000,1,2,2,1,0,True
26.260,2059444156792,4,0.801,1049.000,1275.000,4.000,350.000,1,2,2,1,0,True
26.293,2059444156960,4,0.776,1048.000,1274.000,4.000,350.000,1,2,2,1,0,True
26.326,2059444157128,4,0.763,1048.000,1272.000,6.000,350.000,1,2,2,1,0,True
26.360,2059444157296,4,0.809,1046.000,1273.000,4.000,351.000,1,2,2,1,0,True
26.393,2059444157464,4,0.791,1046.000,1273.000,4.000,349.000,1,2,2,1,0,True
26.426,2059444157632,4,0.826,1044.000,1273.000,6.000,351.000,1,2,2,1,0,True
26.460,2059444157800,4,0.851,1044.000,1274.000,5.000,351.000,1,2,2,1,0,True
26.493,2059444157968,4,0.851,1047.000,1274.000,6.000,350.000,1,2,2,1,0,True
26.526,2059444158136,4,0.846,1049.000,1275.000,7.000,349.000,1,2,2,1,0,True
26.560,2059444158304,4,0.855,1047.000,1276.000,7.000,350.000,1,2,2,1,0,True
26.593,2059444166784,4,0.868,1045.000,1276.000,9.000,352.000,1,2,2,1,0,True
26.627,2059444166896,4,0.913,1041.000,1276.000,6.000,353.000,1,2,2,1,0,True
26.660,2059444167064,4,0.893,1039.000,1276.000,7.000,353.000,1,2,2,1,0,True
26.693,2059444167232,4,0.905,1045.000,1278.000,6.000,353.000,1,2,2,1,0,True
26.727,2059444167400,4,0.896,1046.000,1277.000,6.000,351.000,1,2,2,1,0,True
26.760,2059444167568,4,0.884,1048.000,1277.000,7.000,350.000,1,2,2,1,0,True
26.793,2059444167736,4,0.890,1046.000,1278.000,5.000,351.000,1,2,2,1,0,True
26.827,2059444167904,4,0.877,1050.000,1277.000,5.000,351.000,1,2,2,1,0,True
26.860,2059444168072,4,0.903,1048.000,1275.000,5.000,350.000,1,2,2,1,0,True
26.894,2059444168240,4,0.923,1053.000,1278.000,7.000,351.000,1,2,2,1,0,True
26.927,2059444168408,4,0.931,1053.000,1282.000,9.000,352.000,1,3,2,1,0,True
26.960,2059444168576,4,0.935,1057.000,1281.000,8.000,351.000,1,3,2,1,0,True
26.994,2059444168744,4,0.926,1060.000,1279.000,7.000,352.000,1,2,2,1,0,True
27.027,2059444168912,4,0.909,1063.000,1277.000,8.000,350.000,1,2,2,1,0,True
27.060,2059444155784,4,0.936,1062.000,1279.000,9.000,351.000,1,2,2,1,0,True
27.094,2059444169248,4,0.917,1059.000,1280.000,8.000,350.000,1,3,2,1,0,True
27.127,2059444169416,4,0.911,1061.000,1279.000,8.000,350.000,1,2,2,1,0,True
27.160,2059444169584,4,0.897,1062.000,1279.000,11.000,353.000,1,2,2,1,0,True
27.194,2059444169752,4,0.871,1067.000,1280.000,12.000,355.000,1,3,2,1,0,True
27.227,2059444169920,4,0.927,1067.000,1280.000,11.000,351.000,1,3,2,1,0,True
27.261,2059444170088,4,0.888,1067.000,1279.000,12.000,350.000,1,2,2,1,0,True
27.294,2059444170256,4,0.892,1068.000,1280.000,11.000,350.000,1,3,2,1,0,True
27.327,2059444170424,4,0.890,1068.000,1280.000,9.000,350.000,1,3,2,1,0,True
27.361,2059444170592,4,0.897,1070.000,1282.000,6.000,350.000,1,3,2,1,0,True
27.394,2059444174920,4,0.921,1068.000,1283.000,9.000,352.000,1,3,2,1,0,True
27.427,2059444175088,4,0.910,1069.000,1281.000,10.000,350.000,1,3,2,1,0,True
27.461,2059444175256,4,0.898,1069.000,1278.000,10.000,348.000,1,2,2,1,0,True
27.494,2059444175424,4,0.884,1069.000,1279.000,8.000,349.000,1,2,2,1,0,True
27.527,2059444175592,4,0.896,1068.000,1278.000,9.000,349.000,1,2,2,1,0,True
27.561,2059444175760,4,0.894,1072.000,1280.000,8.000,351.000,1,3,2,1,0,True
27.594,2059444175928,4,0.900,1072.000,1282.000,9.000,352.000,1,3,2,1,0,True
27.628,2059444176096,4,0.918,1072.000,1283.000,8.000,352.000,1,3,2,1,0,True
27.661,2059444176264,4,0.916,1070.000,1282.000,7.000,350.000,1,3,2,1,0,True
27.694,2059444176432,4,0.908,1070.000,1281.000,9.000,350.000,1,3,2,1,0,True
27.728,2059444176600,4,0.902,1070.000,1281.000,9.000,352.000,1,3,2,1,0,True
27.761,2059444176768,4,0.887,1070.000,1281.000,9.000,351.000,1,3,2,1,0,True
27.794,2059444176936,4,0.865,1075.000,1281.000,10.000,349.000,1,3,2,1,0,True
27.828,2059444177104,4,0.871,1075.000,1282.000,10.000,350.000,1,3,2,1,0,True
27.861,2059444177272,4,0.879,1075.000,1282.000,11.000,349.000,1,3,2,1,0,True
27.895,2059444177440,4,0.887,1071.000,1281.000,10.000,349.000,1,3,2,1,0,True
27.928,2059444177608,4,0.877,1072.000,1279.000,9.000,348.000,1,2,2,1,0,True
27.961,2059444177776,4,0.838,1072.000,1279.000,9.000,349.000,1,2,2,1,0,True
27.995,2059444177944,4,0.827,1069.000,1279.000,7.000,349.000,1,2,2,1,0,True
28.028,2059444178112,4,0.845,1068.000,1279.000,7.000,349.000,1,2,2,1,0,True
28.061,2059444169080,4,0.883,1067.000,1278.000,7.000,350.000,1,2,2,1,0,True
28.095,2059444178448,4,0.872,1071.000,1280.000,9.000,349.000,1,3,2,1,0,True
28.128,2059444178616,4,0.870,1069.000,1281.000,10.000,349.000,1,3,2,1,0,True
28.161,2059444178784,4,0.848,1067.000,1280.000,8.000,348.000,1,3,2,1,0,True
28.195,2059438182472,4,0.851,1066.000,1280.000,9.000,348.000,1,3,2,1,0,True
28.228,2059438182640,4,0.859,1067.000,1280.000,10.000,347.000,1,3,2,1,0,True
28.262,2059438182808,4,0.819,1072.000,1281.000,9.000,347.000,1,3,2,1,0,True
28.295,2059438182976,4,0.748,1075.000,1281.000,9.000,347.000,1,3,2,1,0,True
28.328,2059438183144,4,0.733,1077.000,1281.000,9.000,347.000,1,3,2,1,0,True
28.362,2059438183312,4,0.782,1076.000,1282.000,9.000,347.000,1,3,2,1,0,True
28.395,2059438183480,4,0.668,1077.000,1280.000,9.000,345.000,1,3,2,1,0,True
28.428,2059438183648,4,0.668,1073.000,1280.000,8.000,348.000,1,3,2,1,0,True
28.462,2059438183816,4,0.665,1073.000,1281.000,9.000,349.000,1,3,2,1,0,True
28.495,2059438183984,4,0.571,1071.000,1281.000,9.000,350.000,1,3,2,1,0,True
28.528,2059438184152,4,0.739,1071.000,1284.000,7.000,353.000,1,3,2,1,0,True
28.562,2059438184320,4,0.746,1074.000,1284.000,8.000,352.000,1,3,2,1,0,True
28.595,2059438184488,4,0.742,1075.000,1283.000,8.000,351.000,1,3,2,1,0,True
28.629,2059438184656,4,0.688,1076.000,1282.000,7.000,350.000,1,3,2,1,0,True
28.662,2059438184824,4,0.671,1074.000,1282.000,7.000,350.000,1,3,2,1,0,True
28.695,2059438184992,4,0.672,1074.000,1282.000,9.000,351.000,1,3,2,1,0,True
28.729,2059438185160,4,0.571,1075.000,1282.000,10.000,349.000,1,3,2,1,0,True
28.762,2059438185328,4,0.513,1104.000,1276.000,8.000,356.000,1,2,2,1,0,True
28.795,2059438185496,4,0.517,1112.000,1274.000,17.000,334.000,1,2,2,1,0,True
28.829,2059438185664,4,0.455,1113.000,1274.000,18.000,330.000,1,2,2,1,0,True
28.862,2059438185832,4,0.562,1113.000,1274.000,19.000,329.000,1,2,2,1,0,True
28.896,2059438186000,4,0.416,1075.000,1280.000,8.000,347.000,1,3,2,1,0,True
28.929,2059438186168,4,0.525,1072.000,1281.000,7.000,350.000,1,3,2,1,0,True
28.962,2059438186336,4,0.389,1069.000,1280.000,7.000,350.000,1,3,2,1,0,True
28.996,2059438145608,4,0.348,1071.000,1280.000,8.000,347.000,1,3,2,1,0,True
29.029,2059438145776,4,0.257,1123.000,1273.000,16.000,332.000,1,2,2,1,0,True
29.062,2059444178280,4,0.257,1071.000,1280.000,8.000,348.000,1,3,2,1,0,True
29.096,2059438146112,4,0.319,1122.000,1273.000,17.000,332.000,1,2,2,1,0,True
29.129,2059438146280,4,0.431,1120.000,1273.000,16.000,333.000,1,2,2,1,0,True
29.162,2059438146448,4,0.426,1119.000,1273.000,16.000,335.000,1,2,2,1,0,True
29.196,2059438146616,4,0.308,1121.000,1274.000,14.000,332.000,1,2,2,1,0,True
29.229,2059438146784,4,0.357,1114.000,1276.000,13.000,352.000,1,2,2,1,0,True
29.263,2059438146952,4,0.386,1113.000,1276.000,13.000,344.000,1,2,2,1,0,True
29.296,2059438147120,4,0.386,1113.000,1276.000,13.000,344.000,1,2,2,1,0,True
29.329,2059438147288,4,0.386,1113.000,1276.000,13.000,344.000,1,2,2,1,0,True
29.363,2059438147456,4,0.257,1068.000,1280.000,7.000,346.000,1,3,2,1,0,True
29.396,2059438147624,4,0.302,1117.000,1274.000,12.000,332.000,1,2,2,1,0,True
29.429,2059438147792,4,0.336,1125.000,1271.000,17.000,332.000,1,2,2,1,0,True
29.463,2059438147960,4,0.337,1125.000,1271.000,17.000,333.000,1,2,2,1,0,True
29.496,2059438148128,4,0.318,1127.000,1272.000,14.000,329.000,1,2,2,1,0,True
29.529,2059438148296,4,0.328,1127.000,1271.000,15.000,328.000,1,2,2,1,0,True
29.563,2059438148464,4,0.340,1127.000,1271.000,14.000,332.000,1,2,2,1,0,True
29.596,2059438148632,4,0.382,1126.000,1271.000,13.000,331.000,1,2,2,1,0,True
29.630,2059438148800,4,0.406,1125.000,1271.000,14.000,330.000,1,2,2,1,0,True
29.663,2059438148968,4,0.409,1125.000,1272.000,15.000,334.000,1,2,2,1,0,True
29.696,2059438149136,4,0.441,1104.000,1277.000,18.000,351.000,1,2,2,1,0,True
29.730,2059438149304,4,0.414,1074.000,1283.000,8.000,348.000,1,3,2,1,0,True
29.763,2059438149472,4,0.525,1121.000,1273.000,15.000,336.000,1,2,2,1,0,True
29.796,2059438174336,4,0.576,1120.000,1273.000,14.000,332.000,1,2,2,1,0,True
29.830,2059438174448,4,0.565,1122.000,1272.000,16.000,332.000,1,2,2,1,0,True
29.863,2059438174616,4,0.496,1121.000,1274.000,14.000,332.000,1,2,2,1,0,True
29.897,2059438174784,4,0.330,1124.000,1276.000,14.000,331.000,1,2,2,1,0,True
29.930,2059438174952,4,0.301,1125.000,1275.000,14.000,332.000,1,2,2,1,0,True
29.963,2059438175120,4,0.453,1123.000,1275.000,12.000,330.000,1,2,2,1,0,True
29.997,2059438175288,4,0.287,1126.000,1274.000,10.000,333.000,1,2,2,1,0,True
30.030,2059438175288,4,0.287,1126.000,1274.000,10.000,333.000,1,2,2,1,0,True
